band_gap,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
1.4763,8.0,24.0,16.0,16.6,3.439999999999999,17.0,49.0,94.0,45.0,83.6,13.840000000000003,94.0,15.9994,51.9961,35.9967,34.8709,7.548600000000002,35.453,54.8,2180.0,2125.2,549.9200000000001,652.0319999999999,171.6,6.0,17.0,11.0,14.6,3.4400000000000004,17.0,2.0,4.0,2.0,3.0,0.4,3.0,66.0,139.0,73.0,102.2,14.720000000000002,102.0,1.66,3.44,1.78,2.916,0.5024000000000001,3.16,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.8,1.52,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.6,0.4800000000000001,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.0,0.4,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.2,1.52,1.0,9.105,24.4975,15.392499999999998,18.7575,6.888,24.4975,0.0,2.493,2.493,1.4957999999999998,1.19664,2.493,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.6,56.959999999999994,64.0
0.7842,8.0,26.0,18.0,14.8,8.16,8.0,49.0,87.0,38.0,73.0,16.8,87.0,15.9994,55.845,39.8456,31.167859999999997,18.202152,15.9994,54.8,2180.0,2125.2,831.0799999999999,931.5360000000001,54.8,6.0,16.0,10.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,93.8,33.36,66.0,1.66,3.44,1.78,2.762,0.8135999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,11.19,2.084999999999999,9.847,0.8903999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0
0.094199999999999,8.0,26.0,18.0,14.8,8.16,8.0,49.0,87.0,38.0,73.0,16.8,87.0,15.9994,55.845,39.8456,31.167859999999997,18.202152,15.9994,54.8,2180.0,2125.2,831.0799999999999,931.5360000000001,54.8,6.0,16.0,10.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,93.8,33.36,66.0,1.66,3.44,1.78,2.762,0.8135999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,11.19,2.084999999999999,9.847,0.8903999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0
0.4785,8.0,26.0,18.0,14.8,8.16,8.0,49.0,87.0,38.0,73.0,16.8,87.0,15.9994,55.845,39.8456,31.167859999999997,18.202152,15.9994,54.8,2180.0,2125.2,831.0799999999999,931.5360000000001,54.8,6.0,16.0,10.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,93.8,33.36,66.0,1.66,3.44,1.78,2.762,0.8135999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,11.19,2.084999999999999,9.847,0.8903999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0
0.4407,8.0,26.0,18.0,14.8,8.16,8.0,49.0,87.0,38.0,73.0,16.8,87.0,15.9994,55.845,39.8456,31.167859999999997,18.202152,15.9994,54.8,2180.0,2125.2,831.0799999999999,931.5360000000001,54.8,6.0,16.0,10.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,93.8,33.36,66.0,1.66,3.44,1.78,2.762,0.8135999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,11.19,2.084999999999999,9.847,0.8903999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0
0.480199999999999,8.0,26.0,18.0,14.8,8.16,8.0,49.0,87.0,38.0,73.0,16.8,87.0,15.9994,55.845,39.8456,31.167859999999997,18.202152,15.9994,54.8,2180.0,2125.2,831.0799999999999,931.5360000000001,54.8,6.0,16.0,10.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,93.8,33.36,66.0,1.66,3.44,1.78,2.762,0.8135999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,11.19,2.084999999999999,9.847,0.8903999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0
0.4255,8.0,26.0,18.0,14.8,8.16,8.0,49.0,87.0,38.0,73.0,16.8,87.0,15.9994,55.845,39.8456,31.167859999999997,18.202152,15.9994,54.8,2180.0,2125.2,831.0799999999999,931.5360000000001,54.8,6.0,16.0,10.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,93.8,33.36,66.0,1.66,3.44,1.78,2.762,0.8135999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,11.19,2.084999999999999,9.847,0.8903999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0
0.6733,8.0,26.0,18.0,14.8,8.16,8.0,49.0,87.0,38.0,73.0,16.8,87.0,15.9994,55.845,39.8456,31.167859999999997,18.202152,15.9994,54.8,2180.0,2125.2,831.0799999999999,931.5360000000001,54.8,6.0,16.0,10.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,93.8,33.36,66.0,1.66,3.44,1.78,2.762,0.8135999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,11.19,2.084999999999999,9.847,0.8903999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0
0.387,8.0,26.0,18.0,14.8,8.16,8.0,49.0,87.0,38.0,73.0,16.8,87.0,15.9994,55.845,39.8456,31.167859999999997,18.202152,15.9994,54.8,2180.0,2125.2,831.0799999999999,931.5360000000001,54.8,6.0,16.0,10.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,93.8,33.36,66.0,1.66,3.44,1.78,2.762,0.8135999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,11.19,2.084999999999999,9.847,0.8903999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0
1.4521,8.0,49.0,41.0,19.4,13.680000000000001,8.0,49.0,87.0,38.0,77.0,12.0,87.0,15.9994,114.818,98.8186,42.96246,32.35567199999999,15.9994,54.8,2180.0,2125.2,554.83,650.068,54.8,6.0,16.0,10.0,13.4,3.12,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,142.0,76.0,95.8,35.760000000000005,66.0,1.66,3.44,1.78,2.752,0.8256,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,7.4,2.24,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,9.105,24.26,15.155000000000001,12.553,4.6828,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,80.8,82.55999999999999,12.0
2.1933,8.0,24.0,16.0,11.8,4.880000000000001,9.0,49.0,93.0,44.0,83.0,13.6,93.0,15.9994,51.9961,35.9967,24.99814192,10.799183231999999,18.9984032,53.5,2180.0,2126.5,479.06000000000006,680.3760000000001,53.5,6.0,17.0,11.0,14.6,3.4400000000000004,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,75.2,25.520000000000003,57.0,1.66,3.98,2.3200000000000003,3.408,0.6992,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.8,1.52,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.6,0.4800000000000001,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.0,0.4,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.2,1.52,1.0,9.105,11.19,2.084999999999999,9.883500000000002,0.522600000000001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,57.2,68.72,15.0
0.8863000000000001,8.0,74.0,66.0,24.4,19.839999999999996,8.0,49.0,87.0,38.0,72.2,17.759999999999998,87.0,15.9994,183.84,167.8406,56.766859999999994,50.829256,15.9994,54.8,3695.0,3640.2,1207.8799999999999,1383.696,54.8,6.0,16.0,10.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,162.0,96.0,99.8,40.56,66.0,1.66,3.44,1.78,2.868,0.6864000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,20.0,14.0,8.8,4.48,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,9.105,16.05,6.945,10.911000000000001,2.1672000000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0
1.3261,8.0,79.0,71.0,50.4,16.96,55.0,5.0,87.0,82.0,33.6,34.32000000000001,5.0,15.9994,196.966569,180.96716899999998,122.33646494000001,42.53482597599999,132.9054519,54.8,1337.33,1282.53,459.38,351.17999999999995,301.59,1.0,16.0,15.0,6.0,6.0,1.0,2.0,6.0,4.0,5.2,1.2799999999999998,6.0,66.0,244.0,178.0,186.8,68.64,244.0,0.79,3.44,2.65,1.67,1.0559999999999998,0.79,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,25.0,24.0,6.8,7.2799999999999985,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,9.105,115.765,106.66,74.62,49.374,115.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,184.8,69.11999999999999,229.0
1.7936,5.0,55.0,50.0,32.5,10.3125,34.0,5.0,89.0,84.0,70.0625,24.3984375,89.0,10.811,132.9054519,122.0944519,76.29683473124999,24.557188024218753,78.96,301.59,2348.0,2046.41,805.548125,578.419453125,494.0,1.0,16.0,15.0,12.625,4.359375,16.0,2.0,6.0,4.0,4.0,0.75,4.0,84.0,244.0,160.0,136.5,40.3125,120.0,0.79,2.55,1.7599999999999998,2.124375,0.53203125,2.55,1.0,2.0,1.0,1.8125,0.3046875,2.0,0.0,4.0,4.0,2.6875,1.640625,4.0,0.0,10.0,10.0,6.25,4.6875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,10.75,6.5625,16.0,0.0,1.0,1.0,0.1875,0.3046875,0.0,0.0,5.0,5.0,2.1875,1.0546875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.375,0.984375,2.0,7.1725,115.765,108.5925,39.25078125,28.692832031250003,25.92,0.0,1.524,1.524,0.7851250000000001,0.294421875,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,82.8125,86.015625,14.0
1.551499999999999,8.0,55.0,47.0,41.6,16.080000000000002,55.0,5.0,95.0,90.0,39.4,41.279999999999994,5.0,15.9994,132.9054519,116.90605190000001,98.92395114,40.777800912000004,132.9054519,54.8,301.59,246.78999999999996,245.07399999999998,76.1096,301.59,1.0,17.0,16.0,7.2,7.44,1.0,2.0,6.0,4.0,4.8,1.44,6.0,66.0,244.0,178.0,183.6,72.47999999999999,244.0,0.79,3.44,2.65,1.754,1.1568,0.79,1.0,2.0,1.0,1.4,0.48,1.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,5.2,5.040000000000001,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,9.105,115.765,106.66,77.17600000000002,46.306799999999996,115.765,0.0,1.457,1.457,0.2914,0.46624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,152.6,91.67999999999999,229.0
1.6127999999999991,8.0,55.0,47.0,38.0,20.4,55.0,5.0,94.0,89.0,39.2,41.04,5.0,15.9994,132.9054519,116.90605190000001,90.03375113999999,51.446040912,132.9054519,54.8,301.59,246.78999999999996,226.23399999999998,90.4272,301.59,1.0,17.0,16.0,7.2,7.44,1.0,2.0,6.0,4.0,4.6,1.6800000000000002,6.0,66.0,244.0,178.0,180.0,76.8,244.0,0.79,3.44,2.65,1.794,1.2048,0.79,1.0,2.0,1.0,1.4,0.48,1.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.2,2.6399999999999997,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,9.105,115.765,106.66,76.1795,47.502599999999994,115.765,0.0,2.493,2.493,0.4986,0.79776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,152.6,91.67999999999999,229.0
1.5285000000000002,8.0,55.0,47.0,45.2,14.879999999999999,55.0,5.0,96.0,91.0,39.6,41.52,5.0,15.9994,132.9054519,116.90605190000001,108.32404514000002,36.929858055999986,132.9054519,54.8,386.85,332.05,269.284,85.7936,301.59,1.0,17.0,16.0,7.2,7.44,1.0,2.0,6.0,4.0,5.0,1.2,6.0,66.0,244.0,178.0,187.4,67.92,244.0,0.79,3.44,2.65,1.6940000000000002,1.0848,0.79,1.0,2.0,1.0,1.4,0.48,1.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,5.2,5.040000000000001,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,9.105,115.765,106.66,79.88300000000001,43.05839999999999,115.765,0.0,1.062,1.062,0.2124,0.33984000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,152.6,91.67999999999999,229.0
2.399,9.0,55.0,46.0,23.0,16.470588235294116,9.0,5.0,93.0,88.0,66.11764705882354,31.62629757785467,93.0,18.9984032,132.9054519,113.9070487,52.84737791764706,39.82232319723183,18.9984032,53.5,1768.0,1714.5,414.4329411764706,477.7295501730104,53.5,1.0,17.0,16.0,11.823529411764707,6.0899653979238755,17.0,2.0,6.0,4.0,3.2941176470588234,1.5224913494809689,2.0,57.0,244.0,187.0,113.17647058823529,66.08996539792388,57.0,0.79,3.98,3.19,2.8588235294117643,1.3190311418685121,3.98,1.0,2.0,1.0,1.7647058823529411,0.35986159169550175,2.0,0.0,5.0,5.0,2.9411764705882355,2.422145328719723,5.0,0.0,7.0,7.0,1.2352941176470589,2.0346020761245676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,5.9411764705882355,2.3252595155709344,7.0,0.0,1.0,1.0,0.23529411764705882,0.3598615916955017,0.0,0.0,1.0,1.0,0.5882352941176471,0.48442906574394456,1.0,0.0,3.0,3.0,0.5294117647058824,0.8719723183391004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.3529411764705883,0.5813148788927336,1.0,9.7075,115.765,106.0575,34.75705882352941,38.12138408304498,9.7075,0.0,1.97,1.97,1.1588235294117646,0.9543252595155711,1.97,0.0,1.5484712,1.5484712,0.2732596235294118,0.4500746740484429,0.0,15.0,229.0,214.0,96.94117647058823,96.40138408304499,15.0
0.123,9.0,55.0,46.0,23.352941176470587,16.885813148788923,9.0,5.0,93.0,88.0,67.17647058823529,30.380622837370243,93.0,18.9984032,132.9054519,113.9070487,53.661402329411764,40.77999897577855,18.9984032,53.5,1357.77,1304.27,342.0394117647059,358.4931487889274,53.5,1.0,17.0,16.0,12.176470588235293,5.674740484429066,17.0,2.0,6.0,4.0,3.2941176470588234,1.5224913494809689,2.0,57.0,244.0,187.0,114.23529411764706,67.3356401384083,57.0,0.79,3.98,3.19,2.8623529411764705,1.314878892733564,3.98,1.0,2.0,1.0,1.588235294117647,0.4844290657439447,2.0,0.0,5.0,5.0,2.9411764705882355,2.422145328719723,5.0,0.0,10.0,10.0,1.7647058823529411,2.9065743944636675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.294117647058823,2.4913494809688586,7.0,0.0,1.0,1.0,0.4117647058823529,0.48442906574394456,0.0,0.0,1.0,1.0,0.5882352941176471,0.48442906574394456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.7075,115.765,106.0575,34.90264705882353,38.05287197231834,9.7075,0.0,1.97,1.97,1.1588235294117646,0.9543252595155711,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,102.41176470588235,102.83737024221452,15.0
